-8066890663322125398,0,0,10,2022-05-06 05:46:31
6469115111095917734,0,6,12,2022-05-04 16:11:42
1839813720048910805,1,5,23,2022-05-03 16:33:12
4112309467508102645,3,20,61,2022-05-03 01:46:12
-4571279186838966785,2,0,33,2022-04-27 20:04:09
5656980608992331706,207,617,"3,511",2022-04-21 12:23:56
-7424618844584569020,114,991,"2,550",2022-04-21 12:40:04
1533620233946407652,144,187,"1,006",2022-04-09 20:36:53
-3990727799673914489,4,6,53,2022-04-20 02:55:06
-1123406539796385127,"2,538",18K,62.2K,2022-04-19 21:16:08
2118308544448200618,1,5,12,2022-04-19 18:19:22
-844346688449395710,0,1,2,2022-04-19 18:09:32
-7538158445028861503,1,3,14,2022-04-19 18:06:39
8440656215718986528,0,7,23,2022-04-14 14:51:20
5192460970520100263,2,1,28,2022-04-17 19:12:10
-8261761203076844105,1,0,4,2022-04-16 01:49:40
7130668276265086576,0,0,5,2022-04-16 01:32:30
-4671084194592039021,179,"1,152","9,760",2022-04-15 14:04:52
-8012246228658773276,0,2,12,2022-04-15 14:10:44
4227673911090861747,0,0,11,2022-04-15 13:16:22
3220438678490439644,1,1,4,2022-04-15 01:37:10
7923347275596878787,1,0,3,2022-04-14 19:50:43
494610584900886218,26,275,"1,032",2018-07-25 20:37:21
-7207975470013428187,0,2,5,2018-07-25 14:43:40
-1304070173414580043,1,2,3,2018-07-16 16:57:04
4131778759263003762,"8,010",42.3K,310.9K,2022-05-25 14:56:44
3577811794898876437,0,0,2,2022-05-20 17:58:48
4581607067987719827,1,0,4,2022-05-20 16:39:20
8545432746124833353,0,3,14,2022-05-20 16:38:17
8340911730744910477,8,28,82,2022-05-16 03:41:52
-1424065969062312338,36,"1,695","2,484",2022-05-15 23:57:03
-5190707580458925712,0,3,6,2022-05-16 00:07:34
5509383249492414093,"1,562",73.5K,403.3K,2022-05-14 20:54:22
1025990475671383120,"1,375",44.8K,220.6K,2022-05-15 12:27:09
3602038114890476685,31,122,"2,533",2022-05-15 19:18:29
2879154390443921761,0,0,2,2022-05-15 17:28:34
-6599626067057812886,395,411,"2,356",2022-05-15 14:07:55
-4923409432396890221,0,0,4,2022-05-15 15:48:41
-2064129070007233705,0,0,2,2022-05-04 13:32:21
-7676845034452449628,1,1,10,2022-05-03 03:03:49
-6286011225385064201,0,0,1,2022-05-02 21:26:09
8094656417987355627,54,29,104,2022-04-30 00:21:10
36204918974431760,0,0,1,2022-04-23 16:59:48
6432656787168023583,0,0,3,2022-04-09 09:35:00
8783126013549789667,0,2,18,2022-02-10 23:06:53
4837311457860203734,0,2,7,2022-02-03 21:05:17
-2329149926359448755,"1,273","5,311",13.8K,2022-02-03 01:30:00
-7570008641988560478,1,6,18,2022-02-02 00:05:58
-2147345761184355982,0,6,12,2022-02-01 23:59:17
-8096880036168406704,0,1,2,2022-01-25 10:36:49
-2626981477212041934,2,15,42,2022-01-24 20:34:37
7034881270084673200,0,0,6,2022-01-25 10:35:12
901140545782397740,1,0,4,2022-01-17 13:22:46
-4915678355074575781,0,0,0,2022-01-11 17:38:42
52258744293933662,0,0,10,2022-01-08 02:44:20
-1915220621136830506,0,0,2,2022-01-05 20:01:39
-4603927776706803271,1,7,47,2022-01-02 23:50:26
-498258478437328759,2,9,42,2022-01-03 01:08:51
8464446846531599246,142,37.5K,185.9K,2021-12-16 01:53:28
1901905219404047549,0,1,3,2021-12-10 03:20:06
-693881701629692141,3,0,20,2021-12-09 18:15:12
165713251390152378,1,0,5,2021-12-08 23:40:54
-4936795487004369425,0,2,4,2021-12-07 23:46:34
164744521208178489,"2,607","8,000",43.6K,2021-12-04 03:35:00
7784398501211791703,0,1,4,2021-12-01 07:45:42
925545691456142007,0,0,3,2021-12-01 07:07:56
6549776056901433148,0,0,0,2021-12-01 02:54:32
-8062230358543449884,0,0,0,2021-12-01 02:54:00
0,0,2,10,2021-11-29 08:20:43
6033591965939017388,0,1,4,2021-11-24 17:34:13
-3876142154911077814,10,185,437,2021-11-19 14:47:57
-7274813825650327137,0,8,24,2021-11-13 13:08:00
-1242930572724164230,0,1,14,2021-11-03 15:31:19
